code	province	name	description
12619	Tỉnh Hưng Yên	Xã Diên Hà	Mã số: 12619
12595	Tỉnh Hưng Yên	Xã Ngự Thiên	Mã số: 12595
12613	Tỉnh Hưng Yên	Xã Long Hưng	Mã số: 12613
12688	Tỉnh Hưng Yên	Xã Đông Hưng	Mã số: 12688
12700	Tỉnh Hưng Yên	Xã Bắc Tiên Hưng	Mã số: 12700
12736	Tỉnh Hưng Yên	Xã Đông Tiên Hưng	Mã số: 12736
12775	Tỉnh Hưng Yên	Xã Nam Đông Hưng	Mã số: 12775
12745	Tỉnh Hưng Yên	Xã  Bắc Đông Quan	Mã số: 12745
12694	Tỉnh Hưng Yên	Xã Bắc Đông Hưng	Mã số: 12694
12793	Tỉnh Hưng Yên	Xã Đông Quan	Mã số: 12793
12763	Tỉnh Hưng Yên	Xã Nam Tiên Hưng	Mã số: 12763
12754	Tỉnh Hưng Yên	Xã Tiên Hưng	Mã số: 12754
13120	Tỉnh Hưng Yên	Xã Lê Lợi	Mã số: 13120
13075	Tỉnh Hưng Yên	Xã Kiến Xương	Mã số: 13075
13132	Tỉnh Hưng Yên	Xã Quang Lịch	Mã số: 13132
13141	Tỉnh Hưng Yên	Xã Vũ Quý	Mã số: 13141
13183	Tỉnh Hưng Yên	Xã Bình Thanh	Mã số: 13183
13186	Tỉnh Hưng Yên	Xã Bình Định	Mã số: 13186
13159	Tỉnh Hưng Yên	Xã Hồng Vũ	Mã số: 13159
13096	Tỉnh Hưng Yên	Xã Bình Nguyên	Mã số: 13096
13093	Tỉnh Hưng Yên	Xã Trà Giang	Mã số: 13093
13192	Tỉnh Hưng Yên	Xã Vũ Thư	Mã số: 13192
13222	Tỉnh Hưng Yên	Xã Thư Trì	Mã số: 13222
13246	Tỉnh Hưng Yên	Xã Tân Thuận	Mã số: 13246
13264	Tỉnh Hưng Yên	Xã Thư Vũ	Mã số: 13264
13279	Tỉnh Hưng Yên	Xã Vũ Tiên	Mã số: 13279
13219	Tỉnh Hưng Yên	Xã Vạn Xuân	Mã số: 13219
14464	Tỉnh Ninh Bình	Xã Gia Viễn	Mã số: 14464
14500	Tỉnh Ninh Bình	Xã Đại Hoàng	Mã số: 14500
14482	Tỉnh Ninh Bình	Xã Gia Hưng	Mã số: 14482
14524	Tỉnh Ninh Bình	Xã Gia Phong	Mã số: 14524
14488	Tỉnh Ninh Bình	Xã Gia Vân	Mã số: 14488
14494	Tỉnh Ninh Bình	Xã Gia Trấn	Mã số: 14494
14428	Tỉnh Ninh Bình	Xã Nho Quan	Mã số: 14428
14389	Tỉnh Ninh Bình	Xã Gia Lâm	Mã số: 14389
14401	Tỉnh Ninh Bình	Xã Gia Tường	Mã số: 14401
14407	Tỉnh Ninh Bình	Xã Phú Sơn	Mã số: 14407
14404	Tỉnh Ninh Bình	Xã Cúc Phương	Mã số: 14404
14458	Tỉnh Ninh Bình	Xã Phú Long	Mã số: 14458
14434	Tỉnh Ninh Bình	Xã Thanh Sơn	Mã số: 14434
14452	Tỉnh Ninh Bình	Xã Quỳnh Lưu	Mã số: 14452
14560	Tỉnh Ninh Bình	Xã Yên Khánh	Mã số: 14560
14611	Tỉnh Ninh Bình	Xã Khánh Nhạc	Mã số: 14611
14563	Tỉnh Ninh Bình	Xã Khánh Thiện	Mã số: 14563
14599	Tỉnh Ninh Bình	Xã Khánh Hội	Mã số: 14599
14608	Tỉnh Ninh Bình	Xã Khánh Trung	Mã số: 14608
14701	Tỉnh Ninh Bình	Xã Yên Mô	Mã số: 14701
14728	Tỉnh Ninh Bình	Xã Yên Từ	Mã số: 14728
14743	Tỉnh Ninh Bình	Xã Yên Mạc	Mã số: 14743
14746	Tỉnh Ninh Bình	Xã Đồng Thái	Mã số: 14746
14653	Tỉnh Ninh Bình	Xã Chất Bình	Mã số: 14653
14638	Tỉnh Ninh Bình	Xã Kim Sơn	Mã số: 14638
14647	Tỉnh Ninh Bình	Xã Quang Thiện	Mã số: 14647
14620	Tỉnh Ninh Bình	Xã Phát Diệm	Mã số: 14620
14674	Tỉnh Ninh Bình	Xã Lai Thành	Mã số: 14674
14677	Tỉnh Ninh Bình	Xã Định Hóa	Mã số: 14677
14623	Tỉnh Ninh Bình	Xã Bình Minh	Mã số: 14623
14698	Tỉnh Ninh Bình	Xã Kim Đông	Mã số: 14698
13504	Tỉnh Ninh Bình	Xã Bình Lục	Mã số: 13504
13501	Tỉnh Ninh Bình	Xã Bình Mỹ	Mã số: 13501
13540	Tỉnh Ninh Bình	Xã Bình An	Mã số: 13540
13531	Tỉnh Ninh Bình	Xã Bình Giang	Mã số: 13531
13558	Tỉnh Ninh Bình	Xã Bình Sơn	Mã số: 13558
13456	Tỉnh Ninh Bình	Xã Liêm Hà	Mã số: 13456
13474	Tỉnh Ninh Bình	Xã Tân Thanh	Mã số: 13474
13483	Tỉnh Ninh Bình	Xã Thanh Bình	Mã số: 13483
13489	Tỉnh Ninh Bình	Xã Thanh Lâm	Mã số: 13489
13495	Tỉnh Ninh Bình	Xã Thanh Liêm	Mã số: 13495
13573	Tỉnh Ninh Bình	Xã Lý Nhân	Mã số: 13573
13591	Tỉnh Ninh Bình	Xã Nam Xang	Mã số: 13591
13579	Tỉnh Ninh Bình	Xã Bắc Lý	Mã số: 13579
13597	Tỉnh Ninh Bình	Xã Vĩnh Trụ	Mã số: 13597
13594	Tỉnh Ninh Bình	Xã Trần Thương	Mã số: 13594
13609	Tỉnh Ninh Bình	Xã Nhân Hà	Mã số: 13609
13627	Tỉnh Ninh Bình	Xã Nam Lý	Mã số: 13627
13966	Tỉnh Ninh Bình	Xã Nam Trực	Mã số: 13966
14011	Tỉnh Ninh Bình	Xã Nam Minh	Mã số: 14011
14014	Tỉnh Ninh Bình	Xã Nam Đồng	Mã số: 14014
14005	Tỉnh Ninh Bình	Xã Nam Ninh	Mã số: 14005
13987	Tỉnh Ninh Bình	Xã Nam Hồng	Mã số: 13987
13750	Tỉnh Ninh Bình	Xã Minh Tân	Mã số: 13750
13753	Tỉnh Ninh Bình	Xã Hiển Khánh	Mã số: 13753
13741	Tỉnh Ninh Bình	Xã Vụ Bản	Mã số: 13741
13786	Tỉnh Ninh Bình	Xã Liên Minh	Mã số: 13786
13795	Tỉnh Ninh Bình	Xã Ý Yên	Mã số: 13795
13879	Tỉnh Ninh Bình	Xã Yên Đồng	Mã số: 13879
13870	Tỉnh Ninh Bình	Xã Yên Cường	Mã số: 13870
13864	Tỉnh Ninh Bình	Xã Vạn Thắng	Mã số: 13864
13834	Tỉnh Ninh Bình	Xã Vũ Dương	Mã số: 13834
13807	Tỉnh Ninh Bình	Xã Tân Minh	Mã số: 13807
13822	Tỉnh Ninh Bình	Xã Phong Doanh	Mã số: 13822
14026	Tỉnh Ninh Bình	Xã Cổ Lễ	Mã số: 14026
14038	Tỉnh Ninh Bình	Xã Ninh Giang	Mã số: 14038
14056	Tỉnh Ninh Bình	Xã Cát Thành	Mã số: 14056
14053	Tỉnh Ninh Bình	Xã Trực Ninh	Mã số: 14053
14062	Tỉnh Ninh Bình	Xã Quang Hưng	Mã số: 14062
14071	Tỉnh Ninh Bình	Xã Minh Thái	Mã số: 14071
14077	Tỉnh Ninh Bình	Xã Ninh Cường	Mã số: 14077
14089	Tỉnh Ninh Bình	Xã Xuân Trường	Mã số: 14089
14122	Tỉnh Ninh Bình	Xã Xuân Hưng	Mã số: 14122
14104	Tỉnh Ninh Bình	Xã  Xuân Giang	Mã số: 14104
14095	Tỉnh Ninh Bình	Xã Xuân Hồng	Mã số: 14095
14215	Tỉnh Ninh Bình	Xã Hải Hậu	Mã số: 14215
14236	Tỉnh Ninh Bình	Xã Hải Anh	Mã số: 14236
14218	Tỉnh Ninh Bình	Xã Hải Tiến	Mã số: 14218
14248	Tỉnh Ninh Bình	Xã Hải Hưng	Mã số: 14248
14281	Tỉnh Ninh Bình	Xã Hải An	Mã số: 14281
14287	Tỉnh Ninh Bình	Xã Hải Quang	Mã số: 14287
14308	Tỉnh Ninh Bình	Xã Hải Xuân	Mã số: 14308
14221	Tỉnh Ninh Bình	Xã Hải Thịnh	Mã số: 14221
14161	Tỉnh Ninh Bình	Xã Giao Minh	Mã số: 14161
14182	Tỉnh Ninh Bình	Xã Giao Hoà	Mã số: 14182
14167	Tỉnh Ninh Bình	Xã Giao Thuỷ	Mã số: 14167
14203	Tỉnh Ninh Bình	Xã Giao Phúc	Mã số: 14203
14179	Tỉnh Ninh Bình	Xã Giao Hưng	Mã số: 14179
14194	Tỉnh Ninh Bình	Xã Giao Bình	Mã số: 14194
14212	Tỉnh Ninh Bình	Xã Giao Ninh	Mã số: 14212
13900	Tỉnh Ninh Bình	Xã Đồng Thịnh	Mã số: 13900
13891	Tỉnh Ninh Bình	Xã Nghĩa Hưng	Mã số: 13891
13918	Tỉnh Ninh Bình	Xã Nghĩa Sơn	Mã số: 13918
13927	Tỉnh Ninh Bình	Xã Hồng Phong	Mã số: 13927
13939	Tỉnh Ninh Bình	Xã Quỹ Nhất	Mã số: 13939
13957	Tỉnh Ninh Bình	Xã Nghĩa Lâm	Mã số: 13957
13894	Tỉnh Ninh Bình	Xã Rạng Đông	Mã số: 13894
14533	Tỉnh Ninh Bình	Phường Tây Hoa Lư	Mã số: 14533
14329	Tỉnh Ninh Bình	Phường Hoa Lư	Mã số: 14329
14359	Tỉnh Ninh Bình	Phường Nam Hoa Lư	Mã số: 14359
14566	Tỉnh Ninh Bình	Phường Đông Hoa Lư	Mã số: 14566
14362	Tỉnh Ninh Bình	Phường Tam Điệp	Mã số: 14362
14371	Tỉnh Ninh Bình	Phường Yên Sơn	Mã số: 14371
14365	Tỉnh Ninh Bình	Phường Trung Sơn	Mã số: 14365
14725	Tỉnh Ninh Bình	Phường Yên Thắng	Mã số: 14725
13366	Tỉnh Ninh Bình	Phường Hà Nam	Mã số: 13366
13291	Tỉnh Ninh Bình	Phường Phủ Lý	Mã số: 13291
13318	Tỉnh Ninh Bình	Phường Phù Vân	Mã số: 13318
13285	Tỉnh Ninh Bình	Phường Châu Sơn	Mã số: 13285
13444	Tỉnh Ninh Bình	Phường Liêm Tuyền	Mã số: 13444
13324	Tỉnh Ninh Bình	Phường Duy Tiên	Mã số: 13324
13330	Tỉnh Ninh Bình	Phường Duy Tân	Mã số: 13330
13348	Tỉnh Ninh Bình	Phường Đồng Văn	Mã số: 13348
13336	Tỉnh Ninh Bình	Phường Duy Hà	Mã số: 13336
13363	Tỉnh Ninh Bình	Phường Tiên Sơn	Mã số: 13363
13393	Tỉnh Ninh Bình	Phường Lê Hồ	Mã số: 13393
13396	Tỉnh Ninh Bình	Phường Nguyễn Uý	Mã số: 13396
13435	Tỉnh Ninh Bình	Phường Lý Thường Kiệt	Mã số: 13435
13402	Tỉnh Ninh Bình	Phường Kim Thanh	Mã số: 13402
13420	Tỉnh Ninh Bình	Phường Tam Chúc	Mã số: 13420
13384	Tỉnh Ninh Bình	Phường Kim Bảng	Mã số: 13384
13666	Tỉnh Ninh Bình	Phường Nam Định	Mã số: 13666
13684	Tỉnh Ninh Bình	Phường Thiên Trường	Mã số: 13684
13693	Tỉnh Ninh Bình	Phường Đông A	Mã số: 13693
13972	Tỉnh Ninh Bình	Phường Vị Khê	Mã số: 13972
13699	Tỉnh Ninh Bình	Phường Thành Nam	Mã số: 13699
13777	Tỉnh Ninh Bình	Phường Trường Thi	Mã số: 13777
13984	Tỉnh Ninh Bình	Phường Hồng Quang	Mã số: 13984
13735	Tỉnh Ninh Bình	Phường Mỹ Lộc	Mã số: 13735
14797	Tỉnh Thanh Hóa	Phường Hạc Thành	Mã số: 14797
16522	Tỉnh Thanh Hóa	Phường Quảng Phú	Mã số: 16522
16417	Tỉnh Thanh Hóa	Phường Đông Quang	Mã số: 16417
16378	Tỉnh Thanh Hóa	Phường Đông Sơn	Mã số: 16378
15853	Tỉnh Thanh Hóa	Phường Đông Tiến	Mã số: 15853
14758	Tỉnh Thanh Hóa	Phường Hàm Rồng	Mã số: 14758
15925	Tỉnh Thanh Hóa	Phường Nguyệt Viên	Mã số: 15925
16531	Tỉnh Thanh Hóa	Phường Sầm Sơn	Mã số: 16531
16516	Tỉnh Thanh Hóa	Phường Nam Sầm Sơn	Mã số: 16516
14812	Tỉnh Thanh Hóa	Phường Bỉm Sơn	Mã số: 14812
14818	Tỉnh Thanh Hóa	Phường Quang Trung	Mã số: 14818
16576	Tỉnh Thanh Hóa	Phường Ngọc Sơn	Mã số: 16576
16594	Tỉnh Thanh Hóa	Phường Tân Dân	Mã số: 16594
16597	Tỉnh Thanh Hóa	Phường Hải Lĩnh	Mã số: 16597
16561	Tỉnh Thanh Hóa	Phường Tĩnh Gia	Mã số: 16561
16609	Tỉnh Thanh Hóa	Phường Đào Duy Tư	Mã số: 16609
16645	Tỉnh Thanh Hóa	Phường Hải Bình	Mã số: 16645
16624	Tỉnh Thanh Hóa	Phường Trúc Lâm	Mã số: 16624
16654	Tỉnh Thanh Hóa	Phường Nghi Sơn	Mã số: 16654
16591	Tỉnh Thanh Hóa	Xã Các Sơn	Mã số: 16591
16636	Tỉnh Thanh Hóa	Xã Trường Lâm	Mã số: 16636
15271	Tỉnh Thanh Hóa	Xã Hà Trung	Mã số: 15271
15316	Tỉnh Thanh Hóa	Xã Tống Sơn	Mã số: 15316
15274	Tỉnh Thanh Hóa	Xã Hà Long	Mã số: 15274
15286	Tỉnh Thanh Hóa	Xã Hoạt Giang	Mã số: 15286
15298	Tỉnh Thanh Hóa	Xã Lĩnh Toại	Mã số: 15298
16021	Tỉnh Thanh Hóa	Xã Triệu Lộc	Mã số: 16021
16033	Tỉnh Thanh Hóa	Xã Đông Thành	Mã số: 16033
16012	Tỉnh Thanh Hóa	Xã Hậu Lộc	Mã số: 16012
16063	Tỉnh Thanh Hóa	Xã Hoa Lộc	Mã số: 16063
16078	Tỉnh Thanh Hóa	Xã Vạn Lộc	Mã số: 16078
16093	Tỉnh Thanh Hóa	Xã Nga Sơn	Mã số: 16093
16114	Tỉnh Thanh Hóa	Xã Nga Thắng	Mã số: 16114
16138	Tỉnh Thanh Hóa	Xã Hồ Vương	Mã số: 16138
16108	Tỉnh Thanh Hóa	Xã Tân Tiến	Mã số: 16108
16144	Tỉnh Thanh Hóa	Xã Nga An	Mã số: 16144
16171	Tỉnh Thanh Hóa	Xã Ba Đình	Mã số: 16171
15865	Tỉnh Thanh Hóa	Xã Hoằng Hóa	Mã số: 15865
15991	Tỉnh Thanh Hóa	Xã Hoằng Tiến	Mã số: 15991
16000	Tỉnh Thanh Hóa	Xã Hoằng Thanh	Mã số: 16000
15961	Tỉnh Thanh Hóa	Xã Hoằng Lộc	Mã số: 15961
15976	Tỉnh Thanh Hóa	Xã Hoằng Châu	Mã số: 15976
15910	Tỉnh Thanh Hóa	Xã Hoằng Sơn	Mã số: 15910
15889	Tỉnh Thanh Hóa	Xã Hoằng Phú	Mã số: 15889
15880	Tỉnh Thanh Hóa	Xã Hoằng Giang	Mã số: 15880
16438	Tỉnh Thanh Hóa	Xã Lưu Vệ	Mã số: 16438
16480	Tỉnh Thanh Hóa	Xã Quảng Yên	Mã số: 16480
16498	Tỉnh Thanh Hóa	Xã Quảng Ngọc	Mã số: 16498
16540	Tỉnh Thanh Hóa	Xã Quảng Ninh	Mã số: 16540
16543	Tỉnh Thanh Hóa	Xã Quảng Bình	Mã số: 16543
16549	Tỉnh Thanh Hóa	Xã Tiên Trang	Mã số: 16549
16489	Tỉnh Thanh Hóa	Xã Quảng Chính	Mã số: 16489
16279	Tỉnh Thanh Hóa	Xã Nông Cống	Mã số: 16279
16309	Tỉnh Thanh Hóa	Xã Thắng Lợi	Mã số: 16309
16297	Tỉnh Thanh Hóa	Xã Trung Chính	Mã số: 16297
16348	Tỉnh Thanh Hóa	Xã Trường Văn	Mã số: 16348
16342	Tỉnh Thanh Hóa	Xã Thăng Bình	Mã số: 16342
16363	Tỉnh Thanh Hóa	Xã Tượng Lĩnh	Mã số: 16363
16369	Tỉnh Thanh Hóa	Xã Công Chính	Mã số: 16369
15772	Tỉnh Thanh Hóa	Xã Thiệu Hóa	Mã số: 15772
15796	Tỉnh Thanh Hóa	Xã Thiệu Quang	Mã số: 15796
15778	Tỉnh Thanh Hóa	Xã Thiệu Tiến	Mã số: 15778
15820	Tỉnh Thanh Hóa	Xã Thiệu Toán	Mã số: 15820
15835	Tỉnh Thanh Hóa	Xã Thiệu Trung	Mã số: 15835
15469	Tỉnh Thanh Hóa	Xã Yên Định	Mã số: 15469
15421	Tỉnh Thanh Hóa	Xã Yên Trường	Mã số: 15421
15409	Tỉnh Thanh Hóa	Xã Yên Phú	Mã số: 15409
15412	Tỉnh Thanh Hóa	Xã Quý Lộc	Mã số: 15412
15442	Tỉnh Thanh Hóa	Xã Yên Ninh	Mã số: 15442
15457	Tỉnh Thanh Hóa	Xã Định Tân	Mã số: 15457
15448	Tỉnh Thanh Hóa	Xã Định Hòa	Mã số: 15448
15499	Tỉnh Thanh Hóa	Xã Thọ Xuân	Mã số: 15499
15505	Tỉnh Thanh Hóa	Xã Thọ Long	Mã số: 15505
15520	Tỉnh Thanh Hóa	Xã Xuân Hòa	Mã số: 15520
15553	Tỉnh Thanh Hóa	Xã Sao Vàng	Mã số: 15553
15544	Tỉnh Thanh Hóa	Xã Lam Sơn	Mã số: 15544
15568	Tỉnh Thanh Hóa	Xã Thọ Lập	Mã số: 15568
15574	Tỉnh Thanh Hóa	Xã Xuân Tín	Mã số: 15574
15592	Tỉnh Thanh Hóa	Xã Xuân Lập	Mã số: 15592
15349	Tỉnh Thanh Hóa	Xã Vĩnh Lộc	Mã số: 15349
15361	Tỉnh Thanh Hóa	Xã Tây Đô	Mã số: 15361
15382	Tỉnh Thanh Hóa	Xã Biện Thượng	Mã số: 15382
15664	Tỉnh Thanh Hóa	Xã Triệu Sơn	Mã số: 15664
15667	Tỉnh Thanh Hóa	Xã Thọ Bình	Mã số: 15667
15754	Tỉnh Thanh Hóa	Xã Thọ Ngọc	Mã số: 15754
15763	Tỉnh Thanh Hóa	Xã Thọ Phú	Mã số: 15763
15682	Tỉnh Thanh Hóa	Xã Hợp Tiến	Mã số: 15682
15766	Tỉnh Thanh Hóa	Xã An Nông	Mã số: 15766
15718	Tỉnh Thanh Hóa	Xã Tân Ninh	Mã số: 15718
15724	Tỉnh Thanh Hóa	Xã Đồng Tiến	Mã số: 15724
14866	Tỉnh Thanh Hóa	Xã Mường Chanh	Mã số: 14866
14860	Tỉnh Thanh Hóa	Xã Quang Chiểu	Mã số: 14860
14848	Tỉnh Thanh Hóa	Xã Tam Chung	Mã số: 14848
14845	Tỉnh Thanh Hóa	Xã Mường Lát	Mã số: 14845
14863	Tỉnh Thanh Hóa	Xã Pù Nhi	Mã số: 14863
14864	Tỉnh Thanh Hóa	Xã Nhi Sơn	Mã số: 14864
14854	Tỉnh Thanh Hóa	Xã Mường Lý	Mã số: 14854
14857	Tỉnh Thanh Hóa	Xã Trung Lý	Mã số: 14857
14869	Tỉnh Thanh Hóa	Xã Hồi Xuân	Mã số: 14869
14902	Tỉnh Thanh Hóa	Xã Nam Xuân	Mã số: 14902
14908	Tỉnh Thanh Hóa	Xã Thiên Phủ	Mã số: 14908
14896	Tỉnh Thanh Hóa	Xã Hiền Kiệt	Mã số: 14896
14890	Tỉnh Thanh Hóa	Xã Phú Xuân	Mã số: 14890
14878	Tỉnh Thanh Hóa	Xã Phú Lệ	Mã số: 14878
14872	Tỉnh Thanh Hóa	Xã Trung Thành	Mã số: 14872
14875	Tỉnh Thanh Hóa	Xã Trung Sơn	Mã số: 14875
15013	Tỉnh Thanh Hóa	Xã Na Mèo	Mã số: 15013
15010	Tỉnh Thanh Hóa	Xã Sơn Thủy	Mã số: 15010
15022	Tỉnh Thanh Hóa	Xã Sơn Điện	Mã số: 15022
15025	Tỉnh Thanh Hóa	Xã Mường Mìn	Mã số: 15025
15007	Tỉnh Thanh Hóa	Xã Tam Thanh	Mã số: 15007
15019	Tỉnh Thanh Hóa	Xã Tam Lư	Mã số: 15019
15016	Tỉnh Thanh Hóa	Xã Quan Sơn	Mã số: 15016
15001	Tỉnh Thanh Hóa	Xã Trung Hạ	Mã số: 15001
15055	Tỉnh Thanh Hóa	Xã Linh Sơn	Mã số: 15055
15058	Tỉnh Thanh Hóa	Xã Đồng Lương	Mã số: 15058
15049	Tỉnh Thanh Hóa	Xã Văn Phú	Mã số: 15049
15043	Tỉnh Thanh Hóa	Xã Giao An	Mã số: 15043
15031	Tỉnh Thanh Hóa	Xã Yên Khương	Mã số: 15031
15034	Tỉnh Thanh Hóa	Xã Yên Thắng	Mã số: 15034
14974	Tỉnh Thanh Hóa	Xã Văn Nho	Mã số: 14974
14980	Tỉnh Thanh Hóa	Xã Thiết Ống	Mã số: 14980
14923	Tỉnh Thanh Hóa	Xã Bá Thước	Mã số: 14923
14959	Tỉnh Thanh Hóa	Xã Cổ Lũng	Mã số: 14959
14956	Tỉnh Thanh Hóa	Xã Pù Luông	Mã số: 14956
14950	Tỉnh Thanh Hóa	Xã Điền Lư	Mã số: 14950
14932	Tỉnh Thanh Hóa	Xã Điền Quang	Mã số: 14932
14953	Tỉnh Thanh Hóa	Xã Quý Lương	Mã số: 14953
15061	Tỉnh Thanh Hóa	Xã Ngọc Lặc	Mã số: 15061
15085	Tỉnh Thanh Hóa	Xã Thạch Lập	Mã số: 15085
15091	Tỉnh Thanh Hóa	Xã Ngọc Liên	Mã số: 15091
15124	Tỉnh Thanh Hóa	Xã Minh Sơn	Mã số: 15124
15115	Tỉnh Thanh Hóa	Xã Nguyệt Ấn	Mã số: 15115
15118	Tỉnh Thanh Hóa	Xã Kiên Thọ	Mã số: 15118
15142	Tỉnh Thanh Hóa	Xã Cẩm Thạch	Mã số: 15142
15127	Tỉnh Thanh Hóa	Xã Cẩm Thủy	Mã số: 15127
15148	Tỉnh Thanh Hóa	Xã Cẩm Tú	Mã số: 15148
15163	Tỉnh Thanh Hóa	Xã Cẩm Vân	Mã số: 15163
15178	Tỉnh Thanh Hóa	Xã Cẩm Tân	Mã số: 15178
15187	Tỉnh Thanh Hóa	Xã Kim Tân	Mã số: 15187
15190	Tỉnh Thanh Hóa	Xã Vân Du	Mã số: 15190
15250	Tỉnh Thanh Hóa	Xã Ngọc Trạo	Mã số: 15250
15211	Tỉnh Thanh Hóa	Xã Thạch Bình	Mã số: 15211
15229	Tỉnh Thanh Hóa	Xã Thành Vinh	Mã số: 15229
15199	Tỉnh Thanh Hóa	Xã Thạch Quảng	Mã số: 15199
16174	Tỉnh Thanh Hóa	Xã Như Xuân	Mã số: 16174
16225	Tỉnh Thanh Hóa	Xã Thượng Ninh	Mã số: 16225
16177	Tỉnh Thanh Hóa	Xã Xuân Bình	Mã số: 16177
16186	Tỉnh Thanh Hóa	Xã Hóa Quỳ	Mã số: 16186
16207	Tỉnh Thanh Hóa	Xã Thanh Quân	Mã số: 16207
16219	Tỉnh Thanh Hóa	Xã Thanh Phong	Mã số: 16219
16234	Tỉnh Thanh Hóa	Xã Xuân Du	Mã số: 16234
16249	Tỉnh Thanh Hóa	Xã Mậu Lâm	Mã số: 16249
16228	Tỉnh Thanh Hóa	Xã Như Thanh	Mã số: 16228
16264	Tỉnh Thanh Hóa	Xã Yên Thọ	Mã số: 16264
16258	Tỉnh Thanh Hóa	Xã Xuân Thái	Mã số: 16258
16273	Tỉnh Thanh Hóa	Xã Thanh Kỳ	Mã số: 16273
15607	Tỉnh Thanh Hóa	Xã Bát Mọt	Mã số: 15607
15610	Tỉnh Thanh Hóa	Xã Yên Nhân	Mã số: 15610
15628	Tỉnh Thanh Hóa	Xã Lương Sơn	Mã số: 15628
15646	Tỉnh Thanh Hóa	Xã Thường Xuân	Mã số: 15646
15634	Tỉnh Thanh Hóa	Xã Luận Thành	Mã số: 15634
15661	Tỉnh Thanh Hóa	Xã Tân Thành	Mã số: 15661
15622	Tỉnh Thanh Hóa	Xã Vạn Xuân	Mã số: 15622
15643	Tỉnh Thanh Hóa	Xã Thắng Lộc	Mã số: 15643
15658	Tỉnh Thanh Hóa	Xã Xuân Chinh	Mã số: 15658
17329	Tỉnh Nghệ An	Xã Anh Sơn	Mã số: 17329
17380	Tỉnh Nghệ An	Xã Yên Xuân	Mã số: 17380
17344	Tỉnh Nghệ An	Xã Nhân Hòa	Mã số: 17344
17365	Tỉnh Nghệ An	Xã Anh Sơn Đông	Mã số: 17365
17357	Tỉnh Nghệ An	Xã Vĩnh Tường	Mã số: 17357
17335	Tỉnh Nghệ An	Xã Thành Bình Thọ	Mã số: 17335
17254	Tỉnh Nghệ An	Xã Con Cuông	Mã số: 17254
17263	Tỉnh Nghệ An	Xã Môn Sơn	Mã số: 17263
17239	Tỉnh Nghệ An	Xã Mậu Thạch	Mã số: 17239
17242	Tỉnh Nghệ An	Xã Cam Phục	Mã số: 17242
17248	Tỉnh Nghệ An	Xã Châu Khê	Mã số: 17248
17230	Tỉnh Nghệ An	Xã Bình Chuẩn	Mã số: 17230
17464	Tỉnh Nghệ An	Xã Diễn Châu	Mã số: 17464
17416	Tỉnh Nghệ An	Xã Đức Châu	Mã số: 17416
17443	Tỉnh Nghệ An	Xã Quảng Châu	Mã số: 17443
17419	Tỉnh Nghệ An	Xã Hải Châu	Mã số: 17419
17488	Tỉnh Nghệ An	Xã Tân Châu	Mã số: 17488
17479	Tỉnh Nghệ An	Xã An Châu	Mã số: 17479
17476	Tỉnh Nghệ An	Xã Minh Châu	Mã số: 17476
17395	Tỉnh Nghệ An	Xã Hùng Châu	Mã số: 17395
17662	Tỉnh Nghệ An	Xã Đô Lương	Mã số: 17662
17623	Tỉnh Nghệ An	Xã Bạch Ngọc	Mã số: 17623
17677	Tỉnh Nghệ An	Xã Văn Hiến	Mã số: 17677
17707	Tỉnh Nghệ An	Xã Bạch Hà	Mã số: 17707
17689	Tỉnh Nghệ An	Xã Thuần Trung	Mã số: 17689
17641	Tỉnh Nghệ An	Xã Lương Sơn	Mã số: 17641
17110	Tỉnh Nghệ An	Phường Hoàng Mai	Mã số: 17110
17128	Tỉnh Nghệ An	Phường Tân Mai	Mã số: 17128
17125	Tỉnh Nghệ An	Phường Quỳnh Mai	Mã số: 17125
18001	Tỉnh Nghệ An	Xã Hưng Nguyên	Mã số: 18001
18007	Tỉnh Nghệ An	Xã Yên Trung	Mã số: 18007
18028	Tỉnh Nghệ An	Xã Hưng Nguyên Nam	Mã số: 18028
18040	Tỉnh Nghệ An	Xã Lam Thành	Mã số: 18040
16813	Tỉnh Nghệ An	Xã Mường Xén	Mã số: 16813
16849	Tỉnh Nghệ An	Xã Hữu Kiệm	Mã số: 16849
16837	Tỉnh Nghệ An	Xã Nậm Cắn	Mã số: 16837
16855	Tỉnh Nghệ An	Xã Chiêu Lưu	Mã số: 16855
16834	Tỉnh Nghệ An	Xã Na Loi	Mã số: 16834
16858	Tỉnh Nghệ An	Xã Mường Típ	Mã số: 16858
16870	Tỉnh Nghệ An	Xã Na Ngoi	Mã số: 16870
16816	Tỉnh Nghệ An	Xã Mỹ Lý	Mã số: 16816
16819	Tỉnh Nghệ An	Xã Bắc Lý	Mã số: 16819
16822	Tỉnh Nghệ An	Xã Keng Đu	Mã số: 16822
16828	Tỉnh Nghệ An	Xã Huồi Tụ	Mã số: 16828
16831	Tỉnh Nghệ An	Xã Mường Lống	Mã số: 16831
17950	Tỉnh Nghệ An	Xã Vạn An	Mã số: 17950
17935	Tỉnh Nghệ An	Xã Nam Đàn	Mã số: 17935
17944	Tỉnh Nghệ An	Xã Đại Huệ	Mã số: 17944
17989	Tỉnh Nghệ An	Xã Thiên Nhẫn	Mã số: 17989
17971	Tỉnh Nghệ An	Xã Kim Liên	Mã số: 17971
